transaction_id,timestamp,customer_id,sender_name,receiver_name,sender_bank,receiver_bank,transaction_type,merchant_category,amount,currency,balance_before,balance_after,country,city,ip_address,device_type,device_id,channel,is_foreign_transaction,is_high_risk_country,failed_login_attempts,transaction_hour,risk_score,label
NORM0013441,2025-12-29 22:57:09,CUS68649,Đặng Chi,Hoàng Minh,TPBank,VPBank,Nạp ví điện tử,Điện tử,2739227.0,EUR,88357025.0,85617798.0,Vietnam,Cần Thơ,106.67.116.35,Mobile,DEV384215,ATM,0,0,2,22,15,normal
NORM0006205,2025-09-01 11:05:55,CUS49109,Lê Chi,Phạm Phúc,BIDV,TPBank,Rút tiền ATM,Vận tải,685545.0,EUR,445004765.0,444319220.0,Vietnam,Đà Nẵng,209.93.93.52,ATM,DEV296986,ATM,0,0,2,11,21,normal
SUSP0000975,2025-08-30 00:54:06,CUS58785,Vũ Nam,Lê Nam,Offshore Bank,VPBank,Chuyển khoản,Ăn uống,7553.0,EUR,5361498715.0,5361491162.0,Hong Kong,Singapore,95.107.219.168,Laptop,DEV737856,Mobile Banking,1,1,10,0,89,abnormal
NORM0012227,2025-08-12 19:59:15,CUS45312,Trần Nam,Trần Huy,Sacombank,ACB,Thanh toán POS,Ăn uống,1303021.0,EUR,149070866.0,147767845.0,Vietnam,Đà Nẵng,178.40.218.193,ATM,DEV802935,ATM,0,0,0,19,7,normal
NORM0002726,2025-10-14 11:33:55,CUS84544,Vũ Bình,Phạm An,VPBank,ACB,Chuyển khoản,Y tế,5502252.0,USD,262159789.0,256657537.0,Vietnam,Hải Phòng,195.72.217.248,Laptop,DEV774592,ATM,0,0,2,11,13,normal
NORM0004291,2025-04-13 07:18:00,CUS63781,Bùi Bình,Hoàng Huy,TPBank,TPBank,Thanh toán POS,Giáo dục,3033857.0,EUR,259377064.0,256343207.0,Vietnam,Cần Thơ,70.85.70.193,Tablet,DEV424078,ATM,0,0,1,7,32,normal
NORM0004335,2025-12-30 09:25:46,CUS52770,Phạm Ngọc,Hoàng Hà,Agribank,Techcombank,Nạp ví điện tử,Vận tải,1503937.0,VND,311858276.0,310354339.0,Vietnam,TP.HCM,20.216.81.232,Tablet,DEV781003,Internet Banking,0,0,1,9,29,normal
NORM0010745,2025-04-25 07:58:35,CUS63016,Lê Nam,Bùi Bình,Techcombank,TPBank,Chuyển khoản,Y tế,2639516.0,USD,138028686.0,135389170.0,Vietnam,Cần Thơ,51.29.104.162,Tablet,DEV845633,ATM,0,0,0,7,25,normal
NORM0012070,2025-09-14 19:03:22,CUS85927,Nguyễn Bình,Nguyễn Ngọc,BIDV,Vietcombank,Nạp ví điện tử,Y tế,39280119.0,EUR,335870095.0,296589976.0,Vietnam,Nha Trang,223.179.103.124,ATM,DEV828292,POS,0,0,2,19,9,normal
SUSP0001527,2025-04-04 01:04:47,CUS45438,Vũ Phúc,Nguyễn Huy,Unknown Bank,TPBank,Chuyển khoản,Du lịch,647496479.0,VND,4917493696.0,4269997217.0,Singapore,Dubai,194.187.76.124,POS,DEV873607,Mobile Banking,0,0,10,1,92,abnormal
NORM0000384,2025-11-21 07:02:55,CUS46872,Bùi Ngọc,Trần Nam,BIDV,MB Bank,Thanh toán POS,Y tế,1352102.0,VND,269941869.0,268589767.0,Vietnam,Hải Phòng,75.211.58.188,Mobile,DEV428864,POS,0,0,2,7,3,normal
NORM0013681,2025-04-24 14:25:27,CUS75115,Vũ Phúc,Lê Chi,VPBank,Techcombank,Nạp ví điện tử,Giáo dục,2230933.0,VND,257943670.0,255712737.0,Vietnam,Cần Thơ,29.211.42.205,Laptop,DEV320780,ATM,0,0,2,14,34,normal
NORM0015072,2025-03-19 07:39:38,CUS47202,Trần Phúc,Vũ Ngọc,MB Bank,TPBank,Nạp ví điện tử,Ăn uống,2169867.0,EUR,395732211.0,393562344.0,Vietnam,Hải Phòng,36.149.43.126,Tablet,DEV884224,POS,0,0,1,7,10,normal
NORM0007486,2025-03-14 15:54:02,CUS82244,Hoàng Hà,Vũ Ngọc,Agribank,Techcombank,Thanh toán hóa đơn,Giáo dục,8599932.0,EUR,490253417.0,481653485.0,Vietnam,Đà Nẵng,5.212.32.201,Laptop,DEV929879,Mobile Banking,0,0,1,15,1,normal
NORM0012946,2025-04-21 21:13:11,CUS69831,Vũ Lan,Phạm Ngọc,ACB,TPBank,Thanh toán hóa đơn,Vận tải,8944587.0,USD,406036011.0,397091424.0,Vietnam,Cần Thơ,203.181.212.236,Tablet,DEV634706,ATM,0,0,1,21,24,normal
NORM0004887,2025-09-07 21:41:41,CUS16749,Phạm Huy,Vũ Chi,ACB,MB Bank,Thanh toán POS,Vận tải,1373121.0,USD,113749782.0,112376661.0,Vietnam,Cần Thơ,170.109.168.2,Tablet,DEV340451,POS,0,0,1,21,14,normal
NORM0000858,2025-12-02 09:50:35,CUS25008,Vũ Hà,Hoàng Chi,Agribank,BIDV,Rút tiền ATM,Giáo dục,3804167.0,USD,224718562.0,220914395.0,Vietnam,Cần Thơ,83.64.38.37,ATM,DEV602554,ATM,0,0,2,9,23,normal
NORM0000371,2025-09-21 21:22:34,CUS92179,Phạm Chi,Nguyễn Lan,Sacombank,Agribank,Thanh toán POS,Siêu thị,344023.0,VND,382145515.0,381801492.0,Vietnam,TP.HCM,80.81.167.131,ATM,DEV537187,POS,0,0,1,21,21,normal
NORM0006540,2025-06-03 21:22:05,CUS52322,Bùi Linh,Bùi Bình,VPBank,ACB,Nạp ví điện tử,Thời trang,4425905.0,USD,316367907.0,311942002.0,Vietnam,Cần Thơ,141.216.182.9,ATM,DEV437801,ATM,0,0,0,21,7,normal
NORM0011442,2025-09-11 20:28:26,CUS40682,Bùi Nam,Phạm Phúc,Techcombank,TPBank,Nạp ví điện tử,Thời trang,9307944.0,VND,85004855.0,75696911.0,Vietnam,Đà Nẵng,179.15.2.51,Laptop,DEV227108,Mobile Banking,0,0,2,20,34,normal
NORM0002562,2025-12-04 16:33:32,CUS18176,Nguyễn Phúc,Phạm Huy,Techcombank,Sacombank,Thanh toán hóa đơn,Giải trí,509865.0,VND,419337127.0,418827262.0,Vietnam,Hải Phòng,181.80.244.245,Laptop,DEV746799,ATM,0,0,1,16,11,normal
NORM0003802,2025-07-30 21:56:10,CUS85855,Nguyễn Lan,Hoàng Linh,Techcombank,Agribank,Chuyển khoản,Du lịch,2086522.0,EUR,12018858.0,9932336.0,Vietnam,Nha Trang,42.234.148.90,POS,DEV281103,ATM,0,0,2,21,7,normal
NORM0010833,2025-10-14 20:08:13,CUS42694,Nguyễn Linh,Nguyễn Minh,Agribank,ACB,Thanh toán hóa đơn,Siêu thị,1649897.0,EUR,38144379.0,36494482.0,Vietnam,Hà Nội,223.84.213.153,Tablet,DEV254545,Mobile Banking,0,0,1,20,5,normal
NORM0005456,2025-08-25 10:29:31,CUS68441,Bùi Hà,Hoàng Dũng,VPBank,Techcombank,Rút tiền ATM,Giáo dục,3689959.0,VND,172814555.0,169124596.0,Vietnam,Nha Trang,144.104.53.101,Tablet,DEV606350,ATM,0,0,2,10,20,normal
NORM0016535,2025-01-27 06:07:50,CUS12682,Phạm Nam,Phạm Nam,Vietcombank,ACB,Nạp ví điện tử,Siêu thị,1596167.0,VND,486211946.0,484615779.0,Vietnam,Cần Thơ,71.0.253.161,ATM,DEV802624,ATM,0,0,2,6,25,normal
NORM0012683,2025-12-04 22:44:57,CUS87802,Bùi Lan,Nguyễn Nam,Sacombank,TPBank,Rút tiền ATM,Vận tải,3034261.0,EUR,430366443.0,427332182.0,Vietnam,TP.HCM,196.105.108.244,Laptop,DEV332778,Internet Banking,0,0,0,22,4,normal
NORM0010540,2025-12-28 17:56:01,CUS23337,Nguyễn An,Hoàng Dũng,BIDV,TPBank,Thanh toán hóa đơn,Vận tải,18158983.0,EUR,108299781.0,90140798.0,Vietnam,Nha Trang,109.216.93.148,Tablet,DEV399277,Internet Banking,0,0,0,17,31,normal
NORM0008842,2025-06-22 12:53:10,CUS15203,Lê Minh,Phạm Minh,Agribank,TPBank,Chuyển khoản,Ăn uống,3923884.0,EUR,230980497.0,227056613.0,Vietnam,Nha Trang,84.168.99.112,Laptop,DEV242779,POS,0,0,0,12,33,normal
NORM0006860,2025-12-18 22:00:52,CUS61860,Trần Dũng,Vũ Chi,Techcombank,Techcombank,Mua hàng online,Thời trang,15767044.0,EUR,66739850.0,50972806.0,Vietnam,Đà Nẵng,27.66.193.177,ATM,DEV139459,ATM,0,0,1,22,18,normal
NORM0010974,2025-07-19 15:12:04,CUS77773,Trần Phúc,Đặng Chi,Agribank,Sacombank,Thanh toán POS,Thời trang,5878765.0,VND,125292350.0,119413585.0,Vietnam,Hải Phòng,146.54.243.200,Laptop,DEV831294,POS,0,0,1,15,5,normal
NORM0016574,2025-12-02 10:56:01,CUS59130,Trần Linh,Phạm Nam,Techcombank,Techcombank,Nạp ví điện tử,Thời trang,5257296.0,EUR,128394557.0,123137261.0,Vietnam,Cần Thơ,90.244.229.50,Mobile,DEV637049,POS,0,0,1,10,19,normal
NORM0010626,2025-01-14 11:17:26,CUS40514,Trần Lan,Hoàng Linh,ACB,MB Bank,Thanh toán POS,Vận tải,4028508.0,USD,173369352.0,169340844.0,Vietnam,Hà Nội,65.195.1.65,Laptop,DEV255120,Mobile Banking,0,0,0,11,30,normal
NORM0000955,2025-06-18 10:36:44,CUS73562,Bùi Bình,Lê Nam,MB Bank,Techcombank,Thanh toán POS,Vận tải,4149512.0,USD,19447709.0,15298197.0,Vietnam,Hải Phòng,23.142.207.172,POS,DEV330096,POS,0,0,0,10,12,normal
NORM0007405,2025-01-15 16:01:04,CUS78151,Hoàng An,Nguyễn Chi,Agribank,Vietcombank,Thanh toán hóa đơn,Giải trí,3971624.0,USD,281487520.0,277515896.0,Vietnam,Hà Nội,71.137.128.173,ATM,DEV179129,Mobile Banking,0,0,0,16,11,normal
NORM0015400,2025-06-07 14:32:13,CUS59814,Trần Nam,Bùi Hà,BIDV,TPBank,Chuyển khoản,Du lịch,6240525.0,VND,350776145.0,344535620.0,Vietnam,Hà Nội,20.7.145.3,ATM,DEV654031,Mobile Banking,0,0,2,14,15,normal
NORM0005945,2025-08-30 10:01:31,CUS61764,Vũ An,Nguyễn Huy,Agribank,TPBank,Thanh toán hóa đơn,Siêu thị,2134062.0,USD,406923858.0,404789796.0,Vietnam,Đà Nẵng,200.90.167.28,Mobile,DEV716572,ATM,0,0,0,10,4,normal
NORM0013371,2025-01-10 08:54:18,CUS65545,Đặng Bình,Lê Huy,Vietcombank,Agribank,Nạp ví điện tử,Ăn uống,5529983.0,EUR,13533379.0,8003396.0,Vietnam,Hà Nội,201.149.93.179,ATM,DEV538677,POS,0,0,2,8,1,normal
NORM0000616,2025-12-25 12:22:16,CUS12400,Trần Linh,Đặng Chi,Vietcombank,Agribank,Thanh toán hóa đơn,Vận tải,2157327.0,USD,157266362.0,155109035.0,Vietnam,Hải Phòng,32.4.29.29,ATM,DEV428947,POS,0,0,2,12,27,normal
NORM0011784,2025-05-19 16:38:31,CUS57356,Hoàng Phúc,Đặng Phúc,BIDV,TPBank,Thanh toán POS,Điện tử,2734514.0,VND,288679371.0,285944857.0,Vietnam,Hải Phòng,136.205.188.168,Laptop,DEV595323,Internet Banking,0,0,1,16,11,normal
NORM0002576,2025-07-20 22:42:39,CUS34662,Bùi Dũng,Nguyễn Dũng,TPBank,TPBank,Thanh toán hóa đơn,Ăn uống,8794520.0,VND,138201495.0,129406975.0,Vietnam,Hà Nội,25.254.40.132,ATM,DEV744827,ATM,0,0,1,22,22,normal
NORM0000054,2025-04-16 20:48:09,CUS98507,Phạm Phúc,Đặng Huy,VPBank,BIDV,Mua hàng online,Giáo dục,1471713.0,USD,408921825.0,407450112.0,Vietnam,Cần Thơ,27.205.229.209,POS,DEV820660,Mobile Banking,0,0,2,20,15,normal
NORM0006411,2025-05-28 19:00:03,CUS35422,Lê Bình,Phạm Ngọc,ACB,MB Bank,Chuyển khoản,Giáo dục,850022.0,VND,437919042.0,437069020.0,Vietnam,Hải Phòng,216.42.240.223,Laptop,DEV722498,Internet Banking,0,0,0,19,3,normal
NORM0003341,2025-11-02 14:07:24,CUS30616,Vũ Ngọc,Đặng Chi,VPBank,Vietcombank,Thanh toán hóa đơn,Y tế,4063347.0,EUR,361650669.0,357587322.0,Vietnam,Hải Phòng,111.13.199.114,Mobile,DEV479336,Mobile Banking,0,0,0,14,18,normal
NORM0003517,2025-04-26 18:36:33,CUS30752,Phạm Bình,Bùi Hà,Agribank,ACB,Mua hàng online,Ăn uống,2242855.0,VND,468415572.0,466172717.0,Vietnam,Nha Trang,158.133.216.164,Tablet,DEV711610,POS,0,0,2,18,32,normal
NORM0009898,2025-10-24 07:03:49,CUS61750,Lê Huy,Bùi Hà,ACB,Vietcombank,Mua hàng online,Giải trí,3182748.0,USD,91009325.0,87826577.0,Vietnam,Cần Thơ,20.123.192.22,Tablet,DEV891186,Mobile Banking,0,0,1,7,14,normal
SUSP0001079,2025-07-04 00:08:37,CUS50666,Nguyễn Ngọc,Trần Linh,International Bank,TPBank,Chuyển khoản,Thời trang,1908839144.0,USD,7409218474.0,5500379330.0,Hong Kong,Hong Kong,177.224.17.206,Laptop,DEV682350,Internet Banking,1,1,12,0,92,abnormal
NORM0016475,2025-08-24 19:56:00,CUS97568,Trần Ngọc,Hoàng An,VPBank,Sacombank,Nạp ví điện tử,Điện tử,2695644.0,EUR,439758302.0,437062658.0,Vietnam,Nha Trang,72.105.44.152,POS,DEV345873,Mobile Banking,0,0,2,19,25,normal
NORM0016430,2025-06-13 09:13:36,CUS47939,Đặng Huy,Bùi Nam,TPBank,TPBank,Thanh toán hóa đơn,Ăn uống,17146533.0,EUR,496898969.0,479752436.0,Vietnam,Hải Phòng,21.64.91.136,Mobile,DEV857623,POS,0,0,2,9,23,normal
NORM0009686,2025-05-09 15:58:28,CUS50300,Lê Huy,Lê Linh,MB Bank,TPBank,Nạp ví điện tử,Thời trang,8737669.0,EUR,193873908.0,185136239.0,Vietnam,Đà Nẵng,216.233.99.48,Mobile,DEV135825,Mobile Banking,0,0,1,15,31,normal
NORM0005877,2025-05-21 15:03:44,CUS52149,Lê Linh,Trần An,BIDV,Techcombank,Thanh toán hóa đơn,Giáo dục,1120356.0,EUR,496554427.0,495434071.0,Vietnam,Hải Phòng,214.151.100.7,ATM,DEV790401,ATM,0,0,2,15,11,normal
NORM0011749,2025-03-22 19:41:21,CUS79955,Trần Minh,Vũ Chi,Agribank,Techcombank,Thanh toán POS,Ăn uống,2613573.0,USD,237672895.0,235059322.0,Vietnam,Hà Nội,74.54.242.217,POS,DEV321125,POS,0,0,1,19,8,normal
NORM0000490,2025-03-24 16:39:29,CUS98090,Nguyễn Bình,Trần Nam,BIDV,Techcombank,Mua hàng online,Y tế,1846942.0,EUR,16447766.0,14600824.0,Vietnam,Cần Thơ,102.4.219.149,POS,DEV926270,POS,0,0,2,16,28,normal
NORM0008996,2025-03-22 14:12:18,CUS98406,Trần Nam,Nguyễn Lan,Sacombank,ACB,Chuyển khoản,Giáo dục,5423485.0,VND,475542490.0,470119005.0,Vietnam,Đà Nẵng,194.141.200.42,POS,DEV588683,Mobile Banking,0,0,2,14,18,normal
NORM0013146,2025-08-10 20:36:02,CUS12227,Đặng Minh,Trần Ngọc,Agribank,Agribank,Thanh toán POS,Vận tải,2626890.0,EUR,366130583.0,363503693.0,Vietnam,Đà Nẵng,149.4.186.146,ATM,DEV833046,POS,0,0,1,20,1,normal
NORM0015936,2025-08-22 11:11:44,CUS49588,Vũ Bình,Nguyễn An,Agribank,TPBank,Mua hàng online,Y tế,2438503.0,VND,78958072.0,76519569.0,Vietnam,Hải Phòng,2.186.123.205,POS,DEV284518,POS,0,0,1,11,14,normal
NORM0001813,2025-12-29 20:37:28,CUS10244,Trần Huy,Phạm Minh,VPBank,ACB,Mua hàng online,Siêu thị,7530703.0,USD,363302701.0,355771998.0,Vietnam,Nha Trang,138.180.43.162,POS,DEV532216,Mobile Banking,0,0,2,20,19,normal
SUSP0000059,2025-01-01 01:18:46,CUS39873,Trần Chi,Trần Ngọc,Unknown Bank,Techcombank,Chuyển khoản,Ăn uống,337435992.0,VND,1467399388.0,1129963396.0,Dubai,Hong Kong,9.9.84.176,ATM,DEV601558,Internet Banking,1,1,7,1,73,abnormal
NORM0000991,2025-11-15 07:51:33,CUS10339,Bùi An,Trần Linh,Sacombank,BIDV,Thanh toán POS,Ăn uống,2076991.0,USD,341115511.0,339038520.0,Vietnam,Hải Phòng,44.238.24.187,ATM,DEV233219,POS,0,0,1,7,26,normal
SUSP0001662,2025-08-06 02:42:47,CUS11393,Phạm Minh,Phạm Huy,Unknown Bank,VPBank,Chuyển khoản,Giải trí,3531578883.0,USD,8155384237.0,4623805354.0,Dubai,Unknown,94.6.137.159,Tablet,DEV561864,Mobile Banking,0,0,9,2,96,abnormal
NORM0011664,2025-05-05 08:55:15,CUS16038,Trần Lan,Bùi Lan,Agribank,MB Bank,Thanh toán POS,Vận tải,10082724.0,EUR,190375180.0,180292456.0,Vietnam,Hà Nội,55.240.39.197,Laptop,DEV352728,ATM,0,0,1,8,20,normal
NORM0017602,2025-09-01 18:16:09,CUS43599,Bùi Minh,Bùi Lan,ACB,TPBank,Thanh toán hóa đơn,Vận tải,1211781.0,EUR,208934224.0,207722443.0,Vietnam,Nha Trang,105.211.7.25,Laptop,DEV541756,POS,0,0,2,18,6,normal
NORM0011706,2025-06-28 20:13:00,CUS75822,Vũ Minh,Trần Linh,Techcombank,Agribank,Thanh toán hóa đơn,Điện tử,2121948.0,EUR,370219046.0,368097098.0,Vietnam,Cần Thơ,30.137.101.99,ATM,DEV300196,ATM,0,0,0,20,14,normal
NORM0002973,2025-09-22 15:09:49,CUS63977,Nguyễn Minh,Lê Dũng,Techcombank,MB Bank,Chuyển khoản,Ăn uống,9437236.0,USD,478405599.0,468968363.0,Vietnam,Đà Nẵng,156.210.86.169,ATM,DEV957290,Mobile Banking,0,0,0,15,23,normal
SUSP0000498,2025-02-06 01:17:07,CUS47336,Trần Ngọc,Phạm Hà,International Bank,Techcombank,Chuyển khoản,Thời trang,226971395.0,EUR,4699891558.0,4472920163.0,Cayman Islands,Dubai,3.116.61.193,ATM,DEV492459,Internet Banking,1,1,7,1,90,abnormal
NORM0008412,2025-09-21 13:27:35,CUS25470,Trần Chi,Nguyễn Nam,BIDV,VPBank,Thanh toán hóa đơn,Điện tử,817205.0,VND,412974307.0,412157102.0,Vietnam,Nha Trang,92.25.96.102,Mobile,DEV263338,Mobile Banking,0,0,1,13,20,normal
NORM0002943,2025-04-18 14:06:18,CUS85062,Bùi Chi,Hoàng Nam,ACB,MB Bank,Rút tiền ATM,Siêu thị,1197492.0,USD,365576876.0,364379384.0,Vietnam,Nha Trang,4.8.155.209,Mobile,DEV905480,Mobile Banking,0,0,2,14,6,normal
NORM0009481,2025-12-31 13:10:21,CUS43782,Nguyễn Huy,Nguyễn Dũng,MB Bank,ACB,Rút tiền ATM,Ăn uống,3040854.0,EUR,235939650.0,232898796.0,Vietnam,Đà Nẵng,207.79.45.33,Mobile,DEV359800,ATM,0,0,0,13,5,normal
NORM0003164,2025-08-22 17:36:53,CUS20975,Hoàng Nam,Trần Huy,BIDV,BIDV,Chuyển khoản,Điện tử,6265279.0,USD,264657129.0,258391850.0,Vietnam,TP.HCM,26.242.54.143,Mobile,DEV335471,Mobile Banking,0,0,2,17,9,normal
NORM0004679,2025-08-18 10:23:01,CUS21926,Lê Bình,Vũ An,Techcombank,MB Bank,Chuyển khoản,Vận tải,2923121.0,USD,324854936.0,321931815.0,Vietnam,Nha Trang,210.130.244.213,POS,DEV357273,Mobile Banking,0,0,1,10,16,normal
NORM0002619,2025-01-07 20:21:04,CUS77947,Bùi Lan,Vũ Linh,VPBank,Agribank,Thanh toán POS,Vận tải,10647590.0,USD,46170103.0,35522513.0,Vietnam,TP.HCM,40.83.239.79,Mobile,DEV453950,POS,0,0,1,20,11,normal
NORM0003613,2025-04-29 16:12:37,CUS58504,Bùi Minh,Hoàng Huy,BIDV,Techcombank,Nạp ví điện tử,Siêu thị,4375059.0,EUR,491168725.0,486793666.0,Vietnam,TP.HCM,165.108.11.8,Laptop,DEV944003,Mobile Banking,0,0,2,16,18,normal
NORM0008236,2025-07-11 07:20:36,CUS69425,Trần Minh,Phạm Dũng,TPBank,Sacombank,Nạp ví điện tử,Vận tải,1406536.0,VND,85333325.0,83926789.0,Vietnam,Nha Trang,124.139.104.43,Tablet,DEV326918,POS,0,0,0,7,25,normal
NORM0007872,2025-08-14 12:18:50,CUS97326,Lê Huy,Đặng Huy,Agribank,VPBank,Mua hàng online,Siêu thị,2056296.0,VND,154069784.0,152013488.0,Vietnam,Nha Trang,51.129.19.122,Laptop,DEV452112,Mobile Banking,0,0,1,12,15,normal
NORM0017946,2025-07-02 10:19:21,CUS76613,Đặng Phúc,Vũ Chi,VPBank,Vietcombank,Chuyển khoản,Y tế,3315966.0,USD,424246778.0,420930812.0,Vietnam,TP.HCM,3.104.161.66,ATM,DEV816880,POS,0,0,0,10,30,normal
SUSP0001881,2025-12-01 04:13:39,CUS97498,Nguyễn Minh,Vũ An,Offshore Bank,Sacombank,Chuyển khoản,Du lịch,6065.0,USD,8238969871.0,8238963806.0,Singapore,Unknown,214.126.118.234,Mobile,DEV775252,Mobile Banking,0,0,3,4,75,abnormal
NORM0011619,2025-01-12 10:48:32,CUS41203,Phạm Hà,Vũ Phúc,Vietcombank,VPBank,Chuyển khoản,Ăn uống,1424159.0,EUR,122683327.0,121259168.0,Vietnam,TP.HCM,214.97.46.95,POS,DEV638156,Internet Banking,0,0,0,10,7,normal
NORM0003793,2025-07-28 12:50:55,CUS73916,Nguyễn Ngọc,Phạm Ngọc,VPBank,Sacombank,Nạp ví điện tử,Giải trí,8489488.0,USD,453093236.0,444603748.0,Vietnam,Đà Nẵng,64.5.169.189,ATM,DEV634237,ATM,0,0,2,12,18,normal
NORM0011764,2025-07-26 14:28:35,CUS82824,Lê Bình,Vũ Huy,MB Bank,Vietcombank,Thanh toán POS,Siêu thị,2529231.0,USD,418579740.0,416050509.0,Vietnam,Hà Nội,128.102.74.183,Laptop,DEV878048,Mobile Banking,0,0,2,14,5,normal
NORM0011578,2025-10-24 12:47:44,CUS72847,Vũ Chi,Phạm Chi,TPBank,MB Bank,Thanh toán hóa đơn,Vận tải,8988651.0,USD,395170638.0,386181987.0,Vietnam,Hà Nội,147.62.41.227,Laptop,DEV844784,POS,0,0,1,12,8,normal
NORM0009696,2025-08-06 14:51:18,CUS59201,Lê Hà,Phạm Dũng,Agribank,VPBank,Thanh toán hóa đơn,Vận tải,16882351.0,EUR,313800702.0,296918351.0,Vietnam,Đà Nẵng,164.212.144.200,ATM,DEV432472,Mobile Banking,0,0,0,14,2,normal
NORM0002855,2025-07-05 16:06:14,CUS56517,Lê Hà,Trần Nam,MB Bank,ACB,Mua hàng online,Siêu thị,4932426.0,VND,148128343.0,143195917.0,Vietnam,TP.HCM,196.168.240.247,POS,DEV984897,Internet Banking,0,0,0,16,25,normal
NORM0010046,2025-08-16 13:45:01,CUS50733,Nguyễn Lan,Nguyễn Ngọc,BIDV,Vietcombank,Thanh toán POS,Vận tải,1915843.0,EUR,458397536.0,456481693.0,Vietnam,Hải Phòng,21.200.150.115,ATM,DEV369311,Internet Banking,0,0,2,13,32,normal
NORM0015789,2025-06-07 09:27:33,CUS52396,Phạm Ngọc,Trần Dũng,Vietcombank,Agribank,Chuyển khoản,Điện tử,33173005.0,EUR,356970380.0,323797375.0,Vietnam,Cần Thơ,24.131.151.113,Tablet,DEV382872,Internet Banking,0,0,0,9,23,normal
NORM0003440,2025-08-10 09:04:52,CUS44539,Bùi Chi,Lê Linh,ACB,Sacombank,Chuyển khoản,Giải trí,647398.0,EUR,232518990.0,231871592.0,Vietnam,Nha Trang,37.132.111.47,Laptop,DEV564588,ATM,0,0,1,9,23,normal
NORM0001893,2025-04-23 18:18:42,CUS72642,Vũ Dũng,Vũ Bình,Agribank,Sacombank,Chuyển khoản,Thời trang,3979114.0,EUR,367931551.0,363952437.0,Vietnam,Cần Thơ,122.20.181.24,POS,DEV848552,POS,0,0,0,18,26,normal
NORM0006458,2025-04-12 09:24:54,CUS29876,Đặng Ngọc,Hoàng Huy,Techcombank,Agribank,Nạp ví điện tử,Y tế,4626943.0,EUR,464722152.0,460095209.0,Vietnam,Cần Thơ,27.119.177.9,Tablet,DEV672711,ATM,0,0,0,9,2,normal
NORM0000250,2025-03-19 18:51:11,CUS14590,Nguyễn An,Đặng Bình,VPBank,ACB,Chuyển khoản,Giáo dục,4701751.0,USD,475580388.0,470878637.0,Vietnam,TP.HCM,86.38.9.242,Mobile,DEV893095,ATM,0,0,0,18,35,normal
NORM0015561,2025-01-28 08:24:42,CUS70719,Phạm Huy,Vũ Ngọc,Sacombank,Techcombank,Thanh toán hóa đơn,Điện tử,2066732.0,EUR,341169724.0,339102992.0,Vietnam,Cần Thơ,181.145.195.137,POS,DEV245754,Mobile Banking,0,0,0,8,20,normal
NORM0005256,2025-02-02 15:41:40,CUS93668,Hoàng Ngọc,Bùi Minh,ACB,ACB,Rút tiền ATM,Y tế,863979.0,EUR,429692142.0,428828163.0,Vietnam,Hải Phòng,91.244.203.54,Mobile,DEV852382,POS,0,0,2,15,9,normal
SUSP0001073,2025-06-20 01:06:15,CUS51168,Lê Linh,Bùi Hà,Unknown Bank,Unknown Bank,Chuyển khoản,Giải trí,4859.0,USD,3921201489.0,3921196630.0,Singapore,Hong Kong,151.242.71.205,Tablet,DEV375590,Internet Banking,1,1,5,1,89,abnormal
NORM0015769,2025-08-29 08:36:19,CUS17486,Trần Bình,Hoàng Dũng,Techcombank,ACB,Thanh toán hóa đơn,Giải trí,5795538.0,EUR,37921350.0,32125812.0,Vietnam,Hà Nội,67.37.127.233,ATM,DEV333002,Mobile Banking,0,0,2,8,3,normal
NORM0005168,2025-11-18 17:30:01,CUS74663,Bùi Bình,Trần Huy,Agribank,VPBank,Thanh toán hóa đơn,Điện tử,15797318.0,USD,449105074.0,433307756.0,Vietnam,Đà Nẵng,55.140.245.85,POS,DEV539133,ATM,0,0,2,17,15,normal
NORM0013007,2025-07-10 10:58:07,CUS87744,Nguyễn Ngọc,Phạm Ngọc,ACB,TPBank,Nạp ví điện tử,Điện tử,3206309.0,USD,246106106.0,242899797.0,Vietnam,Hà Nội,26.212.179.226,Laptop,DEV666789,Internet Banking,0,0,2,10,28,normal
NORM0011768,2025-07-22 21:55:19,CUS11314,Đặng Phúc,Phạm Phúc,Agribank,BIDV,Thanh toán hóa đơn,Giải trí,3332243.0,EUR,314897147.0,311564904.0,Vietnam,Hải Phòng,139.85.109.194,Laptop,DEV587072,Mobile Banking,0,0,0,21,28,normal
NORM0006461,2025-06-17 11:21:32,CUS58852,Lê Minh,Hoàng Hà,ACB,Techcombank,Mua hàng online,Siêu thị,10775007.0,USD,172460533.0,161685526.0,Vietnam,Đà Nẵng,82.119.243.0,Tablet,DEV672862,Internet Banking,0,0,0,11,34,normal
NORM0001506,2025-12-04 18:05:40,CUS77901,Bùi Linh,Lê Huy,Agribank,Agribank,Thanh toán hóa đơn,Giáo dục,1598929.0,VND,157630831.0,156031902.0,Vietnam,Nha Trang,125.202.187.55,POS,DEV940611,Internet Banking,0,0,1,18,20,normal
NORM0016682,2025-11-14 19:51:35,CUS79297,Hoàng Huy,Nguyễn Lan,TPBank,BIDV,Nạp ví điện tử,Du lịch,1765911.0,USD,298900486.0,297134575.0,Vietnam,Cần Thơ,12.216.167.223,Mobile,DEV225122,Internet Banking,0,0,2,19,12,normal
